"time","date","symbol","event","actual","deviation","consensus","previous","day_value","date_time"
"13:30",2022-12-01,"USD","Gross Domestic Product Annualized(Q3) Prel",0.029,0.5,0.026,0.026,"30",2022-12-01 00:30:00
"13:30",2022-12-01,"USD","Gross Domestic Product Price Index(Q3) Prel",0.043,0.28,0.041,0.041,"30",2022-12-01 00:30:00
"13:30",2022-12-01,"USD","Personal Consumption Expenditures Prices (QoQ)(Q3) Prel",0.043,0.06,0.042,0.042,"30",2022-12-01 00:30:00
"13:30",2022-12-01,"USD","Wholesale Inventories(Oct) Prel",0.008,1.25,0.012,0.006,"30",2022-12-01 00:30:00
"14:45",2022-12-01,"USD","Chicago Purchasing Managers' Index(Nov)",37.2,4.77,47,45.2,"30",2022-12-01 01:45:00
"15:00",2022-12-01,"USD","JOLTS Job Openings(Oct)",1033400000,0.07,10300000,1068700000,"30",2022-12-01 02:00:00
"15:00",2022-12-01,"USD","Pending Home Sales (MoM)(Oct)",0.046,0.13,0.052,0.087,"30",2022-12-01 02:00:00
"15:00",2022-12-01,"USD","Pending Home Sales (YoY)(Oct)",0.37,2.45,0.107,0.31,"30",2022-12-01 02:00:00
"15:30",2022-12-01,"USD","EIA Crude Oil Stocks Change(Nov 25)",125800000,3.35,275800000,369100000,"30",2022-12-01 02:30:00
"21:30",2022-12-01,"AUD","AiG Performance of Mfg Index(Nov)",44.7,NA,NA,49.6,"30",2022-12-01 08:30:00
"22:00",2022-12-01,"AUD","S&P Global Manufacturing PMI(Nov)",51.3,NA,NA,51.5,"30",2022-12-01 09:00:00
"23:50",2022-12-01,"JPY","Capital Spending(Q3)",0.098,1.37,0.032,0.046,"30",2022-12-01 10:50:00
"23:50",2022-12-01,"JPY","Foreign Bond Investment(Nov 25)",5.12e+10,NA,NA,5.271e+11,"30",2022-12-01 10:50:00
"23:50",2022-12-01,"JPY","Foreign Investment in Japan Stocks(Nov 25)",4.429e+11,NA,NA,4.4e+09,"30",2022-12-01 10:50:00
"00:30",2022-12-01,"JPY","Jibun Bank Manufacturing PMI(Nov)",49,0.7,49.4,49.4,"01",2022-12-01 11:30:00
"00:30",2022-12-01,"AUD","Private Capital Expenditure(Q3)",0.006,1.48,0.015,0,"01",2022-12-01 11:30:00
"01:45",2022-12-01,"CNY","Caixin Manufacturing PMI(Nov)",49.4,0.46,48.9,49.2,"01",2022-12-01 12:45:00
"03:35",2022-12-01,"JPY","10-y Bond Auction",0.0025,NA,NA,0.00248,"01",2022-12-01 14:35:00
"05:00",2022-12-01,"JPY","Consumer Confidence Index(Nov)",28.6,1.08,30.2,29.9,"01",2022-12-01 16:00:00
"05:30",2022-12-01,"AUD","RBA Commodity Index SDR (YoY)(Nov)",0.191,0,0.203,0.316,"01",2022-12-01 16:30:00
"07:00",2022-12-01,"GBP","Nationwide Housing Prices n.s.a (YoY)(Nov)",0.044,2.26,0.058,0.072,"01",2022-12-01 18:00:00
"07:00",2022-12-01,"GBP","Nationwide Housing Prices s.a (MoM)(Nov)",0.014,2.65,0.003,0.009,"01",2022-12-01 18:00:00
"07:00",2022-12-01,"EUR","Retail Sales (MoM)(Oct)",0.028,1.72,0.006,0.012,"01",2022-12-01 18:00:00
"07:00",2022-12-01,"EUR","Retail Sales (YoY)(Oct)",0.05,1.14,0.028,0.009,"01",2022-12-01 18:00:00
"07:30",2022-12-01,"CHF","Consumer Price Index (MoM)(Nov)",0,0.56,0.001,0.001,"01",2022-12-01 18:30:00
"07:30",2022-12-01,"CHF","Consumer Price Index (YoY)(Nov)",0.03,0,0.03,0.03,"01",2022-12-01 18:30:00
"07:30",2022-12-01,"CHF","Real Retail Sales (YoY)(Oct)",0.025,1.23,0.033,0.026,"01",2022-12-01 18:30:00
"08:15",2022-12-01,"EUR","S&P Global Manufacturing PMI(Nov)",45.7,0.07,45.6,44.7,"01",2022-12-01 19:15:00
"08:30",2022-12-01,"CHF","SVME - Purchasing Managers' Index(Nov)",53.9,0.08,54,54.9,"01",2022-12-01 19:30:00
"08:45",2022-12-01,"EUR","S&P Global Manufacturing PMI(Nov)",48.4,2.73,47,46.5,"01",2022-12-01 19:45:00
"08:50",2022-12-01,"EUR","S&P Global Manufacturing PMI(Nov)",48.3,0.61,49.1,49.1,"01",2022-12-01 19:50:00
"08:55",2022-12-01,"EUR","S&P Global/BME Manufacturing PMI(Nov)",46.2,0.5,46.7,46.7,"01",2022-12-01 19:55:00
"09:00",2022-12-01,"EUR","Unemployment(Oct)",0.078,1.41,0.08,0.079,"01",2022-12-01 20:00:00
"09:00",2022-12-01,"EUR","S&P Global Manufacturing PMI(Nov)",47.1,0.25,47.3,47.3,"01",2022-12-01 20:00:00
"09:30",2022-12-01,"GBP","S&P Global/CIPS Manufacturing PMI(Nov)",46.5,0.27,46.2,46.2,"01",2022-12-01 20:30:00
"10:00",2022-12-01,"EUR","10-y Bond Auction",0.0219,NA,NA,0.0276,"01",2022-12-01 21:00:00
"10:00",2022-12-01,"EUR","Unemployment Rate(Oct)",0.065,1.25,0.066,0.066,"01",2022-12-01 21:00:00
"10:30",2022-12-01,"GBP","30-y Bond Auction",0.03411,NA,NA,0.04409,"01",2022-12-01 21:30:00
"12:30",2022-12-01,"USD","Challenger Job Cuts(Nov)",7683500,NA,NA,3384300,"01",2022-12-01 23:30:00
"13:30",2022-12-02,"USD","Continuing Jobless Claims(Nov 18)",160800000,2.35,157300000,155100000,"01",2022-12-02 00:30:00
"13:30",2022-12-02,"USD","Core Personal Consumption Expenditures - Price Index (MoM)(Oct)",0.002,0.86,0.003,0.005,"01",2022-12-02 00:30:00
"13:30",2022-12-02,"USD","Core Personal Consumption Expenditures - Price Index (YoY)(Oct)",0.05,0,0.05,0.052,"01",2022-12-02 00:30:00
"13:30",2022-12-02,"USD","Initial Jobless Claims(Nov 25)",225000,1.41,235000,241000,"01",2022-12-02 00:30:00
"13:30",2022-12-02,"USD","Initial Jobless Claims 4-week average(Nov 25)",2287500,NA,NA,22700,"01",2022-12-02 00:30:00
"13:30",2022-12-02,"USD","Personal Consumption Expenditures - Price Index (MoM)(Oct)",0.003,0.46,0.005,0.003,"01",2022-12-02 00:30:00
"13:30",2022-12-02,"USD","Personal Consumption Expenditures - Price Index (YoY)(Oct)",0.06,0.39,0.062,0.063,"01",2022-12-02 00:30:00
"13:30",2022-12-02,"USD","Personal Income (MoM)(Oct)",0.007,1.62,0.004,0.004,"01",2022-12-02 00:30:00
"13:30",2022-12-02,"USD","Personal Spending(Oct)",0.008,0,0.008,0.006,"01",2022-12-02 00:30:00
"13:30",2022-12-02,"CAD","Labor Productivity (QoQ)(Q3)",0.006,0.21,0.001,0.001,"01",2022-12-02 00:30:00
"14:30",2022-12-02,"CAD","S&P Global Manufacturing PMI(Nov)",49.6,0.18,49.3,48.8,"01",2022-12-02 01:30:00
"14:45",2022-12-02,"USD","S&P Global Manufacturing PMI(Nov)",47.7,0.08,47.6,47.6,"01",2022-12-02 01:45:00
"15:00",2022-12-02,"USD","Construction Spending (MoM)(Oct)",0.003,0,0.003,0.001,"01",2022-12-02 02:00:00
"15:00",2022-12-02,"USD","ISM Manufacturing Employment Index(Nov)",48.4,0.27,49.3,50,"01",2022-12-02 02:00:00
"15:00",2022-12-02,"USD","ISM Manufacturing New Orders Index(Nov)",47.2,0.28,48,49.2,"01",2022-12-02 02:00:00
"15:00",2022-12-02,"USD","ISM Manufacturing PMI(Nov)",49,0.72,49.8,50.2,"01",2022-12-02 02:00:00
"15:00",2022-12-02,"USD","ISM Manufacturing Prices Paid(Nov)",43,0.87,47.5,46.6,"01",2022-12-02 02:00:00
"15:30",2022-12-02,"USD","EIA Natural Gas Storage Change(Nov 25)",8.1e+10,0.05,8.4e+10,8e+10,"01",2022-12-02 02:30:00
"16:30",2022-12-02,"USD","4-Week Bill Auction",0.0395,NA,NA,0.0397,"01",2022-12-02 03:30:00
"20:30",2022-12-02,"USD","Total Vehicle Sales(Nov)",14100000,NA,NA,14900000,"01",2022-12-02 07:30:00
"21:45",2022-12-02,"NZD","Terms of Trade Index(Q3)",0.034,6.53,0.016,0.023,"01",2022-12-02 08:45:00
"23:50",2022-12-02,"JPY","Monetary Base (YoY)(Nov)",0.064,1.39,0.088,0.069,"01",2022-12-02 10:50:00
"00:30",2022-12-02,"AUD","Home Loans(Oct)",0.029,0.42,0.045,0.093,"02",2022-12-02 11:30:00
"00:30",2022-12-02,"AUD","Investment Lending for Homes(Oct)",0.022,NA,NA,0.035,"02",2022-12-02 11:30:00
"07:00",2022-12-02,"EUR","Exports (MoM)(Oct)",0.006,0.21,0.003,0.007,"02",2022-12-02 18:00:00
"07:00",2022-12-02,"EUR","Import Price Index (MoM)(Oct)",0.012,0.39,0.017,0.009,"02",2022-12-02 18:00:00
"07:00",2022-12-02,"EUR","Import Price Index (YoY)(Oct)",0.235,0.13,0.233,0.298,"02",2022-12-02 18:00:00
"07:00",2022-12-02,"EUR","Imports (MoM)(Oct)",0.037,1.67,0.004,0.022,"02",2022-12-02 18:00:00
"07:00",2022-12-02,"EUR","Trade Balance s.a.(Oct)",6.9e+09,0.47,5.2e+09,2.8e+09,"02",2022-12-02 18:00:00
"07:45",2022-12-02,"EUR","Budget Balance(Oct)",1.4322e+12,NA,NA,1.4661e+12,"02",2022-12-02 18:45:00
"07:45",2022-12-02,"EUR","Industrial Output (MoM)(Oct)",0.026,1.91,0,0.009,"02",2022-12-02 18:45:00
"08:00",2022-12-02,"EUR","Unemployment Change(Nov)",3351200,0.5,2128200,2702700,"02",2022-12-02 19:00:00
"10:00",2022-12-02,"EUR","Producer Price Index (MoM)(Oct)",0.029,1.4,0.02,0.016,"02",2022-12-02 21:00:00
"10:00",2022-12-02,"EUR","Producer Price Index (YoY)(Oct)",0.308,0.79,0.315,0.419,"02",2022-12-02 21:00:00
"13:30",2022-12-03,"USD","Average Hourly Earnings (MoM)(Nov)",0.006,2.94,0.003,0.005,"02",2022-12-03 00:30:00
"13:30",2022-12-03,"USD","Average Hourly Earnings (YoY)(Nov)",0.051,3.34,0.046,0.049,"02",2022-12-03 00:30:00
"13:30",2022-12-03,"USD","Average Weekly Hours(Nov)",34.4,1.34,34.5,34.5,"02",2022-12-03 00:30:00
"13:30",2022-12-03,"USD","Labor Force Participation Rate(Nov)",0.621,NA,NA,0.622,"02",2022-12-03 00:30:00
"13:30",2022-12-03,"USD","Nonfarm Payrolls(Nov)",263000,0.64,2e+05,324000,"02",2022-12-03 00:30:00
"13:30",2022-12-03,"USD","U6 Underemployment Rate(Nov)",0.067,NA,NA,0.068,"02",2022-12-03 00:30:00
"13:30",2022-12-03,"USD","Unemployment Rate(Nov)",0.037,0,0.037,0.037,"02",2022-12-03 00:30:00
"13:30",2022-12-03,"CAD","Average Hourly Wages (YoY)(Nov)",0.054,NA,NA,0.055,"02",2022-12-03 00:30:00
"13:30",2022-12-03,"CAD","Net Change in Employment(Nov)",10100,0.08,5000,108300,"02",2022-12-03 00:30:00
"13:30",2022-12-03,"CAD","Participation Rate(Nov)",0.648,NA,NA,0.649,"02",2022-12-03 00:30:00
"13:30",2022-12-03,"CAD","Unemployment Rate(Nov)",0.051,0.89,0.053,0.052,"02",2022-12-03 00:30:00
"18:00",2022-12-03,"USD","Baker Hughes US Oil Rig Count",627,NA,NA,627,"02",2022-12-03 05:00:00
"20:30",2022-12-03,"USD","CFTC Gold NC Net Positions",110000,NA,NA,116100,"02",2022-12-03 07:30:00
"20:30",2022-12-03,"USD","CFTC Oil NC Net Positions",239700,NA,NA,252500,"02",2022-12-03 07:30:00
"20:30",2022-12-03,"USD","CFTC S&P 500 NC Net Positions",204200,NA,NA,191500,"02",2022-12-03 07:30:00
"20:30",2022-12-03,"GBP","CFTC GBP NC Net Positions",36600,NA,NA,35900,"02",2022-12-03 07:30:00
"20:30",2022-12-03,"JPY","CFTC JPY NC Net Positions",67400,NA,NA,64900,"02",2022-12-03 07:30:00
"20:30",2022-12-03,"EUR","CFTC EUR NC Net Positions",122200,NA,NA,123100,"02",2022-12-03 07:30:00
"20:30",2022-12-03,"AUD","CFTC AUD NC Net Positions",44600,NA,NA,42800,"02",2022-12-03 07:30:00
"21:30",2022-12-05,"AUD","AiG Performance of Construction Index(Nov)",48.2,NA,NA,43.3,"04",2022-12-05 08:30:00
"22:00",2022-12-05,"AUD","S&P Global Composite PMI(Nov)",48,NA,NA,47.7,"04",2022-12-05 09:00:00
"22:00",2022-12-05,"AUD","S&P Global Services PMI(Nov)",47.6,0.25,47.2,47.2,"04",2022-12-05 09:00:00
"00:00",2022-12-05,"NZD","ANZ Commodity Price(Nov)",0.039,0.83,0.015,0.034,"05",2022-12-05 11:00:00
"00:00",2022-12-05,"AUD","TD Securities Inflation (MoM)(Nov)",0.01,NA,NA,0.004,"05",2022-12-05 11:00:00
"00:00",2022-12-05,"AUD","TD Securities Inflation (YoY)(Nov)",0.059,NA,NA,0.052,"05",2022-12-05 11:00:00
"00:30",2022-12-05,"JPY","Jibun Bank Services PMI(Nov)",50.3,0.16,50,50,"05",2022-12-05 11:30:00
"00:30",2022-12-05,"AUD","Company Gross Operating Profits (QoQ)(Q3)",0.124,8.57,0.101,0.078,"05",2022-12-05 11:30:00
"01:45",2022-12-05,"CNY","Caixin Services PMI(Nov)",46.7,0.29,48.8,48.4,"05",2022-12-05 12:45:00
"08:15",2022-12-05,"EUR","S&P Global Services PMI(Nov)",51.2,0.44,50.5,49.7,"05",2022-12-05 19:15:00
"08:45",2022-12-05,"EUR","S&P Global Services PMI(Nov)",49.5,0.79,48.3,46.4,"05",2022-12-05 19:45:00
"08:50",2022-12-05,"EUR","S&P Global Composite PMI(Nov)",48.7,0,48.7,48.8,"05",2022-12-05 19:50:00
"08:50",2022-12-05,"EUR","S&P Global Services PMI(Nov)",49.3,0.08,49.4,49.4,"05",2022-12-05 19:50:00
"08:55",2022-12-05,"EUR","S&P Global/BME Composite PMI(Nov)",46.3,0.1,46.4,46.4,"05",2022-12-05 19:55:00
"08:55",2022-12-05,"EUR","S&P Global/BME Services PMI(Nov)",46.1,0.27,46.4,46.4,"05",2022-12-05 19:55:00
"09:00",2022-12-05,"EUR","S&P Global Composite PMI(Nov)",47.8,0,47.8,47.8,"05",2022-12-05 20:00:00
"09:00",2022-12-05,"EUR","S&P Global Services PMI(Nov)",48.5,0.14,48.6,48.6,"05",2022-12-05 20:00:00
"09:30",2022-12-05,"GBP","S&P Global/CIPS Composite PMI(Nov)",48.2,0.13,48.3,48.3,"05",2022-12-05 20:30:00
"09:30",2022-12-05,"GBP","S&P Global/CIPS Services PMI(Nov)",48.8,0,48.8,48.8,"05",2022-12-05 20:30:00
"09:30",2022-12-05,"EUR","Sentix Investor Confidence(Dec)",21,1.66,27.1,30.9,"05",2022-12-05 20:30:00
"10:00",2022-12-05,"EUR","Retail Sales (MoM)(Oct)",0.018,0.21,0.017,0.008,"05",2022-12-05 21:00:00
"10:00",2022-12-05,"EUR","Retail Sales (YoY)(Oct)",0.027,0.05,0.026,0,"05",2022-12-05 21:00:00
"13:30",2022-12-06,"CAD","Building Permits (MoM)(Oct)",0.014,0.07,0.02,0.182,"05",2022-12-06 00:30:00
"14:45",2022-12-06,"USD","S&P Global Composite PMI(Nov)",46.4,0.04,46.3,46.3,"05",2022-12-06 01:45:00
"14:45",2022-12-06,"USD","S&P Global Services PMI(Nov)",46.2,0.04,46.1,46.1,"05",2022-12-06 01:45:00
"15:00",2022-12-06,"USD","Factory Orders (MoM)(Oct)",0.01,0.36,0.007,0.003,"05",2022-12-06 02:00:00
"15:00",2022-12-06,"USD","ISM Services Employment Index(Nov)",51.5,0.21,51,49.1,"05",2022-12-06 02:00:00
"15:00",2022-12-06,"USD","ISM Services New Orders Index(Nov)",56,0.66,58.5,56.5,"05",2022-12-06 02:00:00
"15:00",2022-12-06,"USD","ISM Services PMI(Nov)",56.5,2.41,53.1,54.4,"05",2022-12-06 02:00:00
"15:00",2022-12-06,"USD","ISM Services Prices Paid(Nov)",70,1.15,73.6,70.7,"05",2022-12-06 02:00:00
"16:30",2022-12-06,"USD","3-Month Bill Auction",0.0427,NA,NA,0.04285,"05",2022-12-06 03:30:00
"16:30",2022-12-06,"USD","6-Month Bill Auction",0.0457,NA,NA,0.0455,"05",2022-12-06 03:30:00
"23:30",2022-12-06,"JPY","Labor Cash Earnings (YoY)(Oct)",0.018,0.23,0.017,0.022,"05",2022-12-06 10:30:00
"23:30",2022-12-06,"JPY","Overall Household Spending (YoY)(Oct)",0.012,0.13,0.01,0.023,"05",2022-12-06 10:30:00
"00:01",2022-12-06,"GBP","BRC Like-For-Like Retail Sales (YoY)(Nov)",0.041,NA,NA,0.012,"06",2022-12-06 11:01:00
"00:30",2022-12-06,"AUD","Current Account Balance(Q3)",2.3e+09,4.7,6.2e+09,1.47e+10,"06",2022-12-06 11:30:00
"03:30",2022-12-06,"AUD","RBA Interest Rate Decision",0.031,0,0.031,0.0285,"06",2022-12-06 14:30:00
"07:00",2022-12-06,"EUR","Factory Orders n.s.a. (YoY)(Oct)",0.032,0.86,0.075,0.098,"06",2022-12-06 18:00:00
"07:00",2022-12-06,"EUR","Factory Orders s.a. (MoM)(Oct)",0.008,0.66,0.002,0.029,"06",2022-12-06 18:00:00
"09:30",2022-12-06,"GBP","S&P Global Construction PMI(Nov)",50.4,0.56,52,53.2,"06",2022-12-06 20:30:00
"13:30",2022-12-07,"USD","Goods and Services Trade Balance(Oct)",7.82e+10,1.37,7.91e+10,7.412e+11,"06",2022-12-07 00:30:00
"13:30",2022-12-07,"USD","Goods Trade Balance(Oct)",9.88e+10,NA,NA,9.9e+10,"06",2022-12-07 00:30:00
"13:30",2022-12-07,"CAD","Exports(Oct)",6.704e+11,NA,NA,6.604e+11,"06",2022-12-07 00:30:00
"13:30",2022-12-07,"CAD","Imports(Oct)",6.582e+11,NA,NA,6.544e+11,"06",2022-12-07 00:30:00
"13:30",2022-12-07,"CAD","International Merchandise Trade(Oct)",1.21e+10,0.13,1e+09,6.1e+09,"06",2022-12-07 00:30:00
"13:55",2022-12-07,"USD","Redbook Index (YoY)(Dec 2)",0.057,NA,NA,0.104,"06",2022-12-07 00:55:00
"15:00",2022-12-07,"NZD","GDT Price Index",0.006,0.09,0.002,0.024,"06",2022-12-07 02:00:00
"15:00",2022-12-07,"CAD","Ivey Purchasing Managers Index(Nov)",51.5,NA,NA,51.4,"06",2022-12-07 02:00:00
"15:00",2022-12-07,"CAD","Ivey Purchasing Managers Index s.a(Nov)",51.4,1.35,51,50.1,"06",2022-12-07 02:00:00
"21:30",2022-12-07,"USD","API Weekly Crude Oil Stock(Dec 2)",642600000,NA,NA,78500000,"06",2022-12-07 08:30:00
"21:30",2022-12-07,"AUD","AiG Performance of Services Index(Nov)",45.6,NA,NA,47.7,"06",2022-12-07 08:30:00
"23:50",2022-12-07,"JPY","JP Foreign Reserves(Nov)",1,NA,NA,1,"06",2022-12-07 10:50:00
"00:30",2022-12-07,"AUD","Gross Domestic Product (QoQ)(Q3)",0.006,0.33,0.007,0.009,"07",2022-12-07 11:30:00
"00:30",2022-12-07,"AUD","Gross Domestic Product (YoY)(Q3)",0.059,1.51,0.063,0.032,"07",2022-12-07 11:30:00
"03:00",2022-12-07,"CNY","Exports (YoY)(Nov)",0.087,1.16,0.035,0.003,"07",2022-12-07 14:00:00
"03:00",2022-12-07,"CNY","Exports (YoY) CNY(Nov)",0.009,NA,NA,0.07,"07",2022-12-07 14:00:00
"03:00",2022-12-07,"CNY","Imports (YoY)(Nov)",0.106,18.41,0.06,0.007,"07",2022-12-07 14:00:00
"03:00",2022-12-07,"CNY","Imports (YoY) CNY(Nov)",0.011,0.97,0.041,0.068,"07",2022-12-07 14:00:00
"03:00",2022-12-07,"CNY","Trade Balance CNY(Nov)",4.943e+11,1.19,5.7545e+12,5.8681e+12,"07",2022-12-07 14:00:00
"03:00",2022-12-07,"CNY","Trade Balance USD(Nov)",6.984e+11,0.62,7.81e+10,8.515e+11,"07",2022-12-07 14:00:00
"05:00",2022-12-07,"JPY","Coincident Index(Oct) Prel",99.9,1.78,101.1,100.8,"07",2022-12-07 16:00:00
"05:00",2022-12-07,"JPY","Leading Economic Index(Oct) Prel",99,1.14,96.6,98.2,"07",2022-12-07 16:00:00
"06:45",2022-12-07,"CHF","Unemployment Rate s.a (MoM)(Nov)",0.02,2.5,0.021,0.021,"07",2022-12-07 17:45:00
"07:00",2022-12-07,"GBP","Halifax House Prices (MoM)(Nov)",0.023,3.6,0.009,0.004,"07",2022-12-07 18:00:00
"07:00",2022-12-07,"GBP","Halifax House Prices (YoY/3m)(Nov)",0.047,1.73,0.079,0.082,"07",2022-12-07 18:00:00
"07:00",2022-12-07,"EUR","Industrial Production n.s.a. w.d.a. (YoY)(Oct)",0,1.07,0.023,0.031,"07",2022-12-07 18:00:00
"07:00",2022-12-07,"EUR","Industrial Production s.a. (MoM)(Oct)",0.001,0.64,0.005,0.011,"07",2022-12-07 18:00:00
"07:45",2022-12-07,"EUR","Current Account(Oct)",3.8e+09,3.81,6.4e+09,7.3e+09,"07",2022-12-07 18:45:00
"07:45",2022-12-07,"EUR","Exports, EUR(Oct)",5.1445e+12,NA,NA,5.2176e+12,"07",2022-12-07 18:45:00
"07:45",2022-12-07,"EUR","Imports, EUR(Oct)",6.3595e+12,NA,NA,6.9343e+12,"07",2022-12-07 18:45:00
"07:45",2022-12-07,"EUR","Trade Balance EUR(Oct)",1.215e+11,NA,NA,1.7167e+12,"07",2022-12-07 18:45:00
"08:00",2022-12-07,"CNY","Foreign Exchange Reserves (MoM)(Nov)",3.117,0.47,3.1,3.052,"07",2022-12-07 19:00:00
"08:00",2022-12-07,"CHF","Foreign Currency Reserves(Nov)",7.9e+11,NA,NA,8.17e+11,"07",2022-12-07 19:00:00
"09:00",2022-12-07,"EUR","Retail Sales n.s.a (YoY)(Oct)",0.013,2.33,0.052,0.04,"07",2022-12-07 20:00:00
"09:00",2022-12-07,"EUR","Retail Sales s.a. (MoM)(Oct)",0.004,0.46,0.001,0.005,"07",2022-12-07 20:00:00
"09:40",2022-12-07,"EUR","12-Month Letras Auction",0.02449,NA,NA,0.02537,"07",2022-12-07 20:40:00
"09:40",2022-12-07,"EUR","6-Month Letras Auction",0.02041,NA,NA,0.02003,"07",2022-12-07 20:40:00
"10:00",2022-12-07,"EUR","Employment Change (QoQ)(Q3)",0.003,1.12,0.002,0.002,"07",2022-12-07 21:00:00
"10:00",2022-12-07,"EUR","Employment Change (YoY)(Q3)",0.018,0.51,0.017,0.017,"07",2022-12-07 21:00:00
"10:00",2022-12-07,"EUR","Gross Domestic Product s.a. (QoQ)(Q3)",0.003,0.47,0.002,0.002,"07",2022-12-07 21:00:00
"10:00",2022-12-07,"EUR","Gross Domestic Product s.a. (YoY)(Q3)",0.023,0.8,0.021,0.042,"07",2022-12-07 21:00:00
"12:00",2022-12-07,"USD","MBA Mortgage Applications(Dec 2)",0.019,NA,NA,0.008,"07",2022-12-07 23:00:00
"13:30",2022-12-08,"USD","Nonfarm Productivity(Q3)",0.008,0.33,0.005,0.003,"07",2022-12-08 00:30:00
"13:30",2022-12-08,"USD","Unit Labor Costs(Q3)",0.024,0.84,0.032,0.035,"07",2022-12-08 00:30:00
"15:00",2022-12-08,"CAD","BoC Interest Rate Decision",0.0425,0,0.0425,0.0375,"07",2022-12-08 02:00:00
"15:30",2022-12-08,"USD","EIA Crude Oil Stocks Change(Dec 2)",518700000,NA,330500000,125800000,"07",2022-12-08 02:30:00
"20:00",2022-12-08,"USD","Consumer Credit Change(Oct)",2.708e+11,0.14,2.85e+10,2.498e+11,"07",2022-12-08 07:00:00
"23:50",2022-12-08,"JPY","Bank Lending (YoY)(Nov)",0.027,0.57,0.025,0.026,"07",2022-12-08 10:50:00
"23:50",2022-12-08,"JPY","Current Account n.s.a.(Oct)",6.41e+10,1.58,6.234e+11,9.093e+11,"07",2022-12-08 10:50:00
"23:50",2022-12-08,"JPY","Foreign Bond Investment(Dec 2)",5.222e+11,NA,NA,4.67e+10,"07",2022-12-08 10:50:00
"23:50",2022-12-08,"JPY","Foreign Investment in Japan Stocks(Dec 2)",3.493e+11,NA,NA,4.432e+11,"07",2022-12-08 10:50:00
"23:50",2022-12-08,"JPY","Gross Domestic Product (QoQ)(Q3)",0.002,0.32,0.003,0.003,"07",2022-12-08 10:50:00
"23:50",2022-12-08,"JPY","Gross Domestic Product Annualized(Q3)",0.008,0.26,0.011,0.012,"07",2022-12-08 10:50:00
"23:50",2022-12-08,"JPY","Gross Domestic Product Deflator (YoY)(Q3)",0.003,0.51,0.005,0.005,"07",2022-12-08 10:50:00
"23:50",2022-12-08,"JPY","Trade Balance - BOP Basis(Oct)",1,0.57,1,1,"07",2022-12-08 10:50:00
"00:01",2022-12-08,"GBP","RICS Housing Price Balance(Nov)",0.25,NA,NA,0.02,"08",2022-12-08 11:01:00
"00:30",2022-12-08,"AUD","Exports (MoM)(Oct)",0.01,NA,NA,0.07,"08",2022-12-08 11:30:00
"00:30",2022-12-08,"AUD","Imports (MoM)(Oct)",0.01,NA,NA,0.004,"08",2022-12-08 11:30:00
"00:30",2022-12-08,"AUD","Trade Balance (MoM)(Oct)",12,2.64,1,12,"08",2022-12-08 11:30:00
"05:00",2022-12-08,"JPY","Eco Watchers Survey: Current(Nov)",48.1,0.25,49.3,49.9,"08",2022-12-08 16:00:00
"05:00",2022-12-08,"JPY","Eco Watchers Survey: Outlook(Nov)",45.1,0.64,47.9,46.4,"08",2022-12-08 16:00:00
"13:30",2022-12-09,"USD","Continuing Jobless Claims(Nov 25)",167100000,8.41,157500000,160900000,"08",2022-12-09 00:30:00
"13:30",2022-12-09,"USD","Initial Jobless Claims(Dec 2)",230000,0,230000,226000,"08",2022-12-09 00:30:00
"13:30",2022-12-09,"USD","Initial Jobless Claims 4-week average(Dec 2)",230000,NA,NA,22900,"08",2022-12-09 00:30:00
"15:30",2022-12-09,"USD","EIA Natural Gas Storage Change(Dec 2)",2.1e+10,2.16,1.53e+11,8.1e+10,"08",2022-12-09 02:30:00
"16:30",2022-12-09,"USD","4-Week Bill Auction",0.0365,NA,NA,0.0395,"08",2022-12-09 03:30:00
"21:45",2022-12-09,"NZD","Electronic Card Retail Sales  (MoM)(Nov)",0.003,0.03,0.002,0.01,"08",2022-12-09 08:45:00
"21:45",2022-12-09,"NZD","Electronic Card Retail Sales (YoY)(Nov)",0.071,1.06,0.129,0.166,"08",2022-12-09 08:45:00
"21:45",2022-12-09,"NZD","Manufacturing Sales(Q3)",0.031,NA,0.024,0.049,"08",2022-12-09 08:45:00
"23:50",2022-12-09,"JPY","Money Supply M2+CD (YoY)(Nov)",0.031,0.26,0.03,0.031,"08",2022-12-09 10:50:00
"01:30",2022-12-09,"CNY","Consumer Price Index (MoM)(Nov)",0.002,2.12,0.001,0.001,"09",2022-12-09 12:30:00
"01:30",2022-12-09,"CNY","Consumer Price Index (YoY)(Nov)",0.016,3.69,0.01,0.021,"09",2022-12-09 12:30:00
"01:30",2022-12-09,"CNY","Producer Price Index (YoY)(Nov)",0.013,0.13,0.015,0.013,"09",2022-12-09 12:30:00
"08:00",2022-12-09,"EUR","Industrial Output Cal Adjusted (YoY)(Oct)",0.025,1.29,0.046,0.036,"09",2022-12-09 19:00:00
"09:30",2022-12-09,"GBP","Consumer Inflation Expectations",0.048,NA,NA,0.049,"09",2022-12-09 20:30:00
"13:30",2022-12-10,"USD","Producer Price Index (MoM)(Nov)",0.003,0.55,0.001,0.003,"09",2022-12-10 00:30:00
"13:30",2022-12-10,"USD","Producer Price Index (YoY)(Nov)",0.074,0,0.074,0.081,"09",2022-12-10 00:30:00
"13:30",2022-12-10,"USD","Producer Price Index ex Food & Energy (MoM)(Nov)",0.004,0.58,0.003,0.001,"09",2022-12-10 00:30:00
